Player,Bat1,Bat2,Runs,BF,SR,4s,6s,,Ground,Start Date,temp,humidity,windspeed,conditions,format,opposition
DA Warner,23,17,40,34,117.64,6,0,,Melbourne,26-Dec-15,64.4,64.4,15.2,"Rain, Partially cloudy",Test,West Indies
DA Warner,122*,-,122,103,118.44,11,2,,Sydney,3-Jan-16,71,67.6,19,"Rain, Partially cloudy",Test,West Indies
DA Warner,5,-,5,10,50,1,0,,Perth,12-Jan-16,71.3,66.8,17.4,"Rain, Partially cloudy",ODI,India
DA Warner,93,-,93,92,101.08,12,1,,Canberra,20-Jan-16,74.9,41.1,18.3,Partially cloudy,ODI,India
DA Warner,122,-,122,113,107.96,9,3,,Sydney,23-Jan-16,74.1,77.8,23.3,"Rain, Partially cloudy",ODI,India
DA Warner,17,-,17,9,188.88,2,1,,Adelaide,26-Jan-16,72.8,48.3,17.2,Partially cloudy,T20I,India
DA Warner,12,-,12,11,109.09,2,0,,Auckland,3-Feb-16,71.8,77.5,17.7,Partially cloudy,ODI,New Zealand
DA Warner,98,-,98,79,124.05,8,4,,Wellington,6-Feb-16,62.7,84.7,21.9,Overcast,ODI,New Zealand
DA Warner,16,-,16,14,114.28,3,0,,Hamilton,8-Feb-16,38.1,85.2,9.3,"Snow, Rain, Partially cloudy",ODI,New Zealand
DA Warner,5,-,5,7,71.42,0,0,,Wellington,12-Feb-16,68.3,70.3,21.9,Partially cloudy,Test,New Zealand
DA Warner,12,22,34,55,61.81,5,0,,Christchurch,20-Feb-16,69,54.2,17.2,Rain,Test,New Zealand
DA Warner,20,-,20,11,181.81,3,1,,Durban,4-Mar-16,77.2,78,10.3,Partially cloudy,T20I,South Africa
DA Warner,77,-,77,40,192.5,6,5,,Johannesburg,6-Mar-16,75.4,39.2,9.8,Partially cloudy,T20I,South Africa
DA Warner,33,-,33,27,122.22,3,0,,Cape Town,9-Mar-16,67.4,62.5,24.2,Clear,T20I,South Africa
DA Warner,6,-,6,11,54.54,0,0,,Dharamsala,18-Mar-16,78.4,57.9,6.9,Clear,T20I,New Zealand
DA Warner,17,-,17,9,188.88,1,1,,Bengaluru,21-Mar-16,86,45.7,8.6,Partially cloudy,T20I,Bangladesh
DA Warner,9,-,9,6,150,2,0,,Mohali,25-Mar-16,77.7,44.1,12.3,Partially cloudy,T20I,Pakistan
DA Warner,6,-,6,9,66.66,0,0,,Mohali,27-Mar-16,73.8,47.1,9.2,Partially cloudy,T20I,India
DA Warner,55*,-,55,55,100,3,1,,Providence,5-Jun-16,64.4,90.3,14.5,"Rain, Overcast",ODI,West Indies
DA Warner,1,-,1,5,20,0,0,,Providence,7-Jun-16,71.9,69.3,14.3,"Rain, Partially cloudy",ODI,South Africa
DA Warner,109,-,109,120,90.83,11,2,,Basseterre,11-Jun-16,83.1,74.3,13.8,"Rain, Partially cloudy",ODI,South Africa
DA Warner,0,1,1,9,11.11,0,0,,Pallekele,26-Jul-16,82,77.6,11.4,"Rain, Partially cloudy",Test,Sri Lanka
DA Warner,42,41,83,72,115.27,14,0,,Galle,4-Aug-16,67.4,82.2,12.2,"Rain, Partially cloudy",Test,Sri Lanka
DA Warner,11,68,79,103,76.69,7,2,,Colombo (SSC),13-Aug-16,N/A,N/A,N/A,N/A,Test,Sri Lanka
DA Warner,8,-,8,17,47.05,0,0,,Colombo (RPS),21-Aug-16,45.7,85.6,16.9,"Rain, Partially cloudy",ODI,Sri Lanka
DA Warner,1,-,1,4,25,0,0,,Colombo (RPS),24-Aug-16,59.7,52.8,12.7,Clear,ODI,Sri Lanka
DA Warner,10,-,10,12,83.33,1,0,,Dambulla,28-Aug-16,78.9,76.7,17.2,Partially cloudy,ODI,Sri Lanka
DA Warner,19,-,19,16,118.75,3,0,,Dambulla,31-Aug-16,78.7,76.3,19.9,"Rain, Partially cloudy",ODI,Sri Lanka
DA Warner,106,-,106,126,84.12,9,0,,Pallekele,4-Sep-16,82,76.3,11.4,Partially cloudy,ODI,Sri Lanka
DA Warner,28,-,28,16,175,5,0,,Pallekele,6-Sep-16,82.1,75.1,13.9,Partially cloudy,T20I,Sri Lanka
DA Warner,25,-,25,24,104.16,3,0,,Colombo (RPS),9-Sep-16,57.5,72.7,8.1,Clear,T20I,Sri Lanka
DA Warner,48,-,48,30,160,5,2,,Benoni,27-Sep-16,67.1,52.9,17.1,"Rain, Partially cloudy",ODI,Ireland
DA Warner,40,-,40,36,111.11,5,1,,Centurion,30-Sep-16,56.7,74.9,12.5,Partially cloudy,ODI,South Africa
DA Warner,50,-,50,56,89.28,7,1,,Johannesburg,2-Oct-16,62.7,22.9,11.7,Clear,ODI,South Africa
DA Warner,117,-,117,107,109.34,13,2,,Durban,5-Oct-16,62.5,62.5,9.2,"Rain, Partially cloudy",ODI,South Africa
DA Warner,6,-,6,5,120,1,0,,Gqeberha,9-Oct-16,59.4,68.5,27.5,"Rain, Partially cloudy",ODI,South Africa
DA Warner,173,-,173,136,127.2,24,0,,Cape Town,12-Oct-16,56.9,56.2,18.3,Partially cloudy,ODI,South Africa
DA Warner,97,35,132,133,99.24,22,1,,Perth,3-Nov-16,63.7,71.1,18.3,Clear,Test,South Africa
DA Warner,1,45,46,82,56.09,4,0,,Hobart,12-Nov-16,56.2,79.1,17.4,"Rain, Partially cloudy",Test,South Africa
DA Warner,11,47,58,76,76.31,7,0,,Adelaide,24-Nov-16,55.5,63.9,20.8,"Rain, Partially cloudy",Test,South Africa
DA Warner,24,-,24,29,82.75,4,0,,Sydney,4-Dec-16,73.8,69,19,Partially cloudy,ODI,New Zealand
DA Warner,119,-,119,115,103.47,14,1,,Canberra,6-Dec-16,66.3,78.8,16.5,"Rain, Overcast",ODI,New Zealand
DA Warner,156,-,156,128,121.87,13,4,,Melbourne,9-Dec-16,56.2,64.9,12.8,"Rain, Partially cloudy",ODI,New Zealand
DA Warner,32,12,44,78,56.41,4,0,,Brisbane,15-Dec-16,76.4,71.4,21.9,Partially cloudy,Test,Pakistan
DA Warner,144,-,144,143,100.69,17,1,,Melbourne,26-Dec-16,74,63.9,12.8,"Rain, Partially cloudy",Test,Pakistan
DA Warner,113,55,168,122,137.7,25,3,,Sydney,3-Jan-17,71,71.6,22.4,"Rain, Partially cloudy",Test,Pakistan
DA Warner,7,-,7,18,38.88,1,0,,Brisbane,13-Jan-17,82.1,77,19.4,"Rain, Partially cloudy",ODI,Pakistan
DA Warner,16,-,16,22,72.72,1,0,,Melbourne,15-Jan-17,63.6,58.9,9.5,Partially cloudy,ODI,Pakistan
DA Warner,35,-,35,38,92.1,5,0,,Perth,19-Jan-17,68.3,58,21.8,Partially cloudy,ODI,Pakistan
DA Warner,130,-,130,119,109.24,11,2,,Sydney,22-Jan-17,73.6,58.7,19,Clear,ODI,Pakistan
DA Warner,179,-,179,128,139.84,19,5,,Adelaide,26-Jan-17,66,64.6,16.1,Clear,ODI,Pakistan
DA Warner,38,10,48,83,57.83,8,0,,Pune,23-Feb-17,78,37.3,10.3,Clear,Test,India
DA Warner,33,17,50,92,54.34,3,1,,Bengaluru,4-Mar-17,78.3,60.3,9.1,Partially cloudy,Test,India
DA Warner,19,14,33,42,78.57,5,0,,Ranchi,16-Mar-17,70.8,33.7,9.2,Clear,Test,India
DA Warner,56,6,62,92,67.39,9,1,,Dharamsala,25-Mar-17,84.5,54.4,16.1,Clear,Test,India
DA Warner,18,-,18,16,112.5,1,1,,Birmingham,2-Jun-17,61.7,84.9,9.9,"Rain, Partially cloudy",ODI,New Zealand
DA Warner,40*,-,40,44,90.9,2,0,,The Oval,5-Jun-17,61.5,66.6,9.9,Clear,ODI,Bangladesh
DA Warner,21,-,21,25,84,4,0,,Birmingham,10-Jun-17,60.8,84.5,16.6,"Rain, Partially cloudy",ODI,England
DA Warner,8,112,120,150,80,17,1,,Mirpur,27-Aug-17,82.6,90.1,9.2,"Rain, Partially cloudy",Test,Bangladesh
DA Warner,123,8,131,247,53.03,8,0,,Chattogram,4-Sep-17,81.7,89.8,6.9,"Rain, Partially cloudy",Test,Bangladesh
DA Warner,25,-,25,28,89.28,2,0,,Chennai,17-Sep-17,82.2,81.7,13.9,"Rain, Partially cloudy",ODI,India
DA Warner,1,-,1,9,11.11,0,0,,Eden Gardens,21-Sep-17,80.7,89.4,13.9,"Rain, Partially cloudy",ODI,India
DA Warner,42,-,42,44,95.45,4,1,,Indore,24-Sep-17,77.8,80.9,8.1,Partially cloudy,ODI,India
DA Warner,124,-,124,119,104.2,12,4,,Bengaluru,28-Sep-17,73,88.2,12.6,"Rain, Partially cloudy",ODI,India
DA Warner,53,-,53,62,85.48,5,0,,Nagpur,1-Oct-17,84.3,76.5,5.8,Partially cloudy,ODI,India
DA Warner,8,-,8,5,160,2,0,,Ranchi,7-Oct-17,79.1,82.8,9.2,"Rain, Partially cloudy",T20I,India
DA Warner,2,-,2,5,40,0,0,,Guwahati,10-Oct-17,80.7,87.3,7.7,"Rain, Partially cloudy",T20I,India
DA Warner,26,87*,113,162,69.75,12,0,,Brisbane,23-Nov-17,71,68.9,11.3,"Rain, Partially cloudy",Test,England
DA Warner,47,14,61,162,37.65,6,0,,Adelaide,2-Dec-17,59.6,66.6,21.9,"Rain, Partially cloudy",Test,England
DA Warner,22,-,22,36,61.11,1,0,,Perth,14-Dec-17,69.4,57.9,20.5,Clear,Test,England
DA Warner,103,86,189,378,50,21,1,,Melbourne,26-Dec-17,70,57.2,10.6,Partially cloudy,Test,England
DA Warner,56,-,56,104,53.84,6,0,,Sydney,4-Jan-18,68.7,72.1,14.5,"Rain, Partially cloudy",Test,England
DA Warner,2,-,2,5,40,0,0,,Melbourne,14-Jan-18,61.4,60,12.9,"Rain, Partially cloudy",ODI,England
DA Warner,35,-,35,40,87.5,5,0,,Brisbane,19-Jan-18,74.5,62.1,14.8,Clear,ODI,England
DA Warner,8,-,8,10,80,2,0,,Sydney,21-Jan-18,75.6,69.3,25.5,Partially cloudy,ODI,England
DA Warner,13,-,13,11,118.18,2,0,,Adelaide,26-Jan-18,77.2,38.1,10.4,"Rain, Partially cloudy",ODI,England
DA Warner,15,-,15,11,136.36,2,0,,Perth,28-Jan-18,73.2,47.2,17.2,Partially cloudy,ODI,England
DA Warner,6,-,6,8,75,1,0,,Sydney,3-Feb-18,68.6,70.8,19.4,"Rain, Partially cloudy",T20I,New Zealand
DA Warner,4,-,4,2,200,1,0,,Hobart,7-Feb-18,70.2,63.8,14.5,Partially cloudy,T20I,England
DA Warner,2,-,2,4,50,0,0,,Melbourne,10-Feb-18,74.4,66.7,16.5,"Rain, Partially cloudy",T20I,England
DA Warner,59,-,59,24,245.83,4,5,,Auckland,16-Feb-18,71.3,80.2,10.3,Clear,T20I,New Zealand
DA Warner,25,-,25,23,108.69,2,0,,Auckland,21-Feb-18,69.3,75.4,20.8,"Rain, Partially cloudy",T20I,New Zealand
DA Warner,51,28,79,114,69.29,10,0,,Durban,1-Mar-18,73.1,80.6,12.8,"Rain, Partially cloudy",Test,South Africa
DA Warner,63,13,76,121,62.8,12,0,,Gqeberha,9-Mar-18,64.1,79.4,20.8,"Rain, Partially cloudy",Test,South Africa
DA Warner,30,32,62,81,76.54,9,1,,Cape Town,22-Mar-18,71.1,51,18.3,Clear,Test,South Africa
DA Warner,89*,-,89,114,78.07,8,0,,Bristol,1-Jun-19,63.1,69,12.1,Partially cloudy,ODI,Afghanistan
DA Warner,3,-,3,8,37.5,0,0,,Nottingham,6-Jun-19,56.7,62.1,12.7,"Rain, Partially cloudy",ODI,West Indies
DA Warner,56,-,56,84,66.66,5,0,,The Oval,9-Jun-19,56.7,74.7,20.1,"Rain, Partially cloudy",ODI,India
DA Warner,107,-,107,111,96.39,11,1,,Taunton,12-Jun-19,51,86.9,13.7,"Rain, Overcast",ODI,Pakistan
DA Warner,26,-,26,48,54.16,2,0,,The Oval,15-Jun-19,55.5,88.6,5.8,"Rain, Partially cloudy",ODI,Sri Lanka
DA Warner,166,-,166,147,112.92,14,5,,Nottingham,20-Jun-19,56.4,69.7,12.2,"Rain, Partially cloudy",ODI,Bangladesh
DA Warner,53,-,53,61,86.88,6,0,,Lord's,25-Jun-19,38.1,86.3,7.5,"Snow, Rain, Partially cloudy",ODI,England
DA Warner,16,-,16,23,69.56,3,0,,Lord's,29-Jun-19,49.4,76.2,31.6,Partially cloudy,ODI,New Zealand
DA Warner,122,-,122,117,104.27,15,2,,Manchester,6-Jul-19,59.2,81.6,11.4,"Rain, Partially cloudy",ODI,South Africa
DA Warner,9,-,9,11,81.81,2,0,,Birmingham,11-Jul-19,65.4,76.3,10.5,"Rain, Partially cloudy",ODI,England
DA Warner,2,8,10,22,45.45,2,0,,Birmingham,1-Aug-19,64.2,82.1,9.2,"Rain, Partially cloudy",Test,England
DA Warner,3,5,8,28,28.57,1,0,,Lord's,14-Aug-19,43.7,81.2,8,Partially cloudy,Test,England
DA Warner,61,0,61,96,63.54,7,0,,Leeds,22-Aug-19,60,87.5,20.2,"Rain, Partially cloudy",Test,England
DA Warner,0,0,0,8,0,0,0,,Manchester,4-Sep-19,57.3,85.3,23,"Rain, Partially cloudy",Test,England
DA Warner,5,11,16,30,53.33,3,0,,The Oval,12-Sep-19,64.1,80.4,13.3,Clear,Test,England
DA Warner,100*,-,100,56,178.57,10,4,,Adelaide,27-Oct-19,57.4,65.3,12.8,"Rain, Partially cloudy",T20I,Sri Lanka
DA Warner,60*,-,60,41,146.34,9,0,,Brisbane,30-Oct-19,68.7,66.3,11.4,Partially cloudy,T20I,Sri Lanka
DA Warner,57*,-,57,50,114,4,1,,Melbourne,1-Nov-19,81.8,30.9,17.6,Partially cloudy,T20I,Sri Lanka
DA Warner,2*,-,2,4,50,0,0,,Sydney,3-Nov-19,71.7,69.8,16.5,"Rain, Partially cloudy",T20I,Pakistan
DA Warner,20,-,20,11,181.81,4,0,,Canberra,5-Nov-19,55,52.8,14.8,Partially cloudy,T20I,Pakistan
DA Warner,48*,-,48,35,137.14,4,2,,Perth,8-Nov-19,74.7,35.5,15.9,Clear,T20I,Pakistan
DA Warner,154,-,154,296,52.02,10,0,,Brisbane,21-Nov-19,75.6,68.6,17.3,Partially cloudy,Test,Pakistan
DA Warner,335*,-,335,418,80.14,39,1,,Adelaide,29-Nov-19,57.1,74.8,12.8,"Rain, Partially cloudy",Test,Pakistan
DA Warner,43,19,62,137,45.25,7,0,,Perth,12-Dec-19,84.3,31.2,24.2,Clear,Test,New Zealand
DA Warner,41,38,79,129,61.24,6,0,,Melbourne,26-Dec-19,64.3,72.6,11.6,Partially cloudy,Test,New Zealand
DA Warner,45,111*,156,239,65.27,12,0,,Sydney,3-Jan-20,76.5,70.1,21.3,Partially cloudy,Test,New Zealand
DA Warner,128*,-,128,112,114.28,17,3,,Wankhede,14-Jan-20,N/A,N/A,N/A,N/A,ODI,India
DA Warner,15,-,15,12,125,2,0,,Rajkot,17-Jan-20,57.8,58.6,11.4,Clear,ODI,India
DA Warner,3,-,3,7,42.85,0,0,,Bengaluru,19-Jan-20,74.3,72.7,12.8,Partially cloudy,ODI,India
DA Warner,4,-,4,2,200,1,0,,Johannesburg,21-Feb-20,70.1,74.1,10.7,"Rain, Partially cloudy",T20I,South Africa
DA Warner,67*,-,67,56,119.64,5,1,,Gqeberha,23-Feb-20,63.9,68.4,13.9,"Rain, Partially cloudy",T20I,South Africa
DA Warner,57,-,57,37,154.05,5,2,,Cape Town,26-Feb-20,69.3,72.9,25.3,"Rain, Partially cloudy",T20I,South Africa
DA Warner,25,-,25,27,92.59,3,0,,Paarl,29-Feb-20,73.5,44.2,20.1,Clear,ODI,South Africa
DA Warner,35,-,35,23,152.17,4,1,,Bloemfontein,4-Mar-20,68.8,68,6.9,Clear,ODI,South Africa
DA Warner,4,-,4,9,44.44,0,0,,Potchefstroom,7-Mar-20,69.1,51.1,9.6,Clear,ODI,South Africa
DA Warner,67,-,67,88,76.13,9,0,,Sydney,13-Mar-20,69.5,65.2,18.1,Clear,ODI,New Zealand
DA Warner,58,-,58,47,123.4,4,0,,Southampton,4-Sep-20,59.1,79.5,12.1,"Rain, Partially cloudy",T20I,England
DA Warner,0,-,0,3,0,0,0,,Southampton,6-Sep-20,57,81.4,9.8,Partially cloudy,T20I,England
DA Warner,6,-,6,14,42.85,0,0,,Manchester,11-Sep-20,56.3,78.3,16.9,Partially cloudy,ODI,England
DA Warner,6,-,6,11,54.54,0,0,,Manchester,13-Sep-20,62.7,77.7,15.6,Partially cloudy,ODI,England
DA Warner,24,-,24,32,75,3,0,,Manchester,16-Sep-20,58.4,88.7,12.4,"Rain, Partially cloudy",ODI,England
DA Warner,69,-,69,76,90.78,6,0,,Sydney,27-Nov-20,71.1,73.7,7.4,Partially cloudy,ODI,India
DA Warner,83,-,83,77,107.79,7,3,,Sydney,29-Nov-20,85.6,43.5,4.4,Partially cloudy,ODI,India
DA Warner,5,13,18,37,48.64,1,0,,Sydney,7-Jan-21,67.8,74.8,2.4,"Rain, Partially cloudy",Test,India
DA Warner,1,48,49,79,62.02,6,0,,Brisbane,15-Jan-21,78.4,69.9,19.4,Partially cloudy,Test,India
DA Warner,14,-,14,15,93.33,3,0,,Abu Dhabi,23-Oct-21,86.5,65.6,11.8,Clear,T20I,South Africa
DA Warner,65,-,65,42,154.76,10,0,,Dubai (DSC),28-Oct-21,N/A,N/A,N/A,N/A,T20I,Sri Lanka
DA Warner,1,-,1,2,50,0,0,,Dubai (DSC),30-Oct-21,N/A,N/A,N/A,N/A,T20I,England
DA Warner,18,-,18,14,128.57,3,0,,Dubai (DSC),4-Nov-21,N/A,N/A,N/A,N/A,T20I,Bangladesh
DA Warner,89*,-,89,56,158.92,9,4,,Abu Dhabi,6-Nov-21,82.1,61.6,10.6,Clear,T20I,West Indies
DA Warner,49,-,49,30,163.33,3,3,,Dubai (DSC),11-Nov-21,N/A,N/A,N/A,N/A,T20I,Pakistan
DA Warner,53,-,53,38,139.47,4,3,,Dubai (DSC),14-Nov-21,N/A,N/A,N/A,N/A,T20I,New Zealand
DA Warner,94,DNB,94,176,53.4,11,2,,Brisbane,8-Dec-21,74.3,79.9,10.1,"Rain, Partially cloudy",Test,England
DA Warner,95,13,108,205,52.68,12,0,,Adelaide,16-Dec-21,68.4,48.2,16.5,Clear,Test,England
DA Warner,38,-,38,42,90.47,5,0,,Melbourne,26-Dec-21,60.7,60,13.1,"Rain, Partially cloudy",Test,England
DA Warner,30,3,33,90,36.66,6,0,,Sydney,5-Jan-22,73.8,88.7,2.4,"Rain, Partially cloudy",Test,England
DA Warner,0,0,0,25,0,0,0,,Hobart,14-Jan-22,65.7,72.2,17.2,Overcast,Test,England
DA Warner,68,-,68,114,59.64,12,0,,Rawalpindi,4-Mar-22,59.3,59.5,16.9,Rain,Test,Pakistan
DA Warner,36,7,43,64,67.18,3,2,,Karachi,12-Mar-22,83.6,38.3,17.2,Clear,Test,Pakistan
DA Warner,7,51,58,104,55.76,7,1,,Lahore,21-Mar-22,83.3,55.7,14.5,Clear,Test,Pakistan
DA Warner,70*,-,70,44,159.09,9,0,,Colombo (RPS),7-Jun-22,57,95.1,6,"Rain, Overcast",T20I,Sri Lanka
DA Warner,21,-,21,10,210,3,1,,Colombo (RPS),8-Jun-22,58.3,87,5.7,Partially cloudy,T20I,Sri Lanka
DA Warner,39,-,39,33,118.18,6,0,,Pallekele,11-Jun-22,81,87.2,13.9,"Rain, Partially cloudy",T20I,Sri Lanka
DA Warner,0,-,0,3,0,0,0,,Pallekele,14-Jun-22,83.2,81.2,10.4,Partially cloudy,ODI,Sri Lanka
DA Warner,37,-,37,51,72.54,5,0,,Pallekele,16-Jun-22,81.2,86,12.8,"Rain, Partially cloudy",ODI,Sri Lanka
DA Warner,9,-,9,12,75,2,0,,Colombo (RPS),19-Jun-22,47.8,71.8,8.2,Clear,ODI,Sri Lanka
DA Warner,99,-,99,112,88.39,12,0,,Colombo (RPS),21-Jun-22,55.7,90.6,17,"Rain, Partially cloudy",ODI,Sri Lanka
DA Warner,10,-,10,8,125,2,0,,Colombo (RPS),24-Jun-22,55.8,97.5,7,"Rain, Overcast",ODI,Sri Lanka
DA Warner,25,10*,35,28,125,6,1,,Galle,29-Jun-22,66.6,73.2,14.3,"Rain, Overcast",Test,Sri Lanka
DA Warner,5,24,29,57,50.87,5,0,,Galle,8-Jul-22,62,67.3,11.1,"Rain, Partially cloudy",Test,Sri Lanka
DA Warner,57,-,57,66,86.36,7,1,,Townsville,28-Aug-22,72.8,71.6,25.4,"Rain, Overcast",ODI,Zimbabwe
DA Warner,13,-,13,9,144.44,2,0,,Townsville,31-Aug-22,71.7,72.4,18.1,"Rain, Partially cloudy",ODI,Zimbabwe
DA Warner,94,-,94,96,97.91,14,2,,Townsville,3-Sep-22,72.5,64.4,21.9,"Rain, Partially cloudy",ODI,Zimbabwe
DA Warner,20,-,20,25,80,2,1,,Cairns,6-Sep-22,73.5,72.6,13.5,Partially cloudy,ODI,New Zealand
DA Warner,5,-,5,11,45.45,1,0,,Cairns,8-Sep-22,75.1,72.7,10.3,Partially cloudy,ODI,New Zealand
DA Warner,14,-,14,6,233.33,3,0,,Carrara,5-Oct-22,58.1,60.3,11.8,Clear,T20I,West Indies
DA Warner,75,-,75,41,182.92,10,3,,Brisbane,7-Oct-22,67.8,73.2,7.5,Partially cloudy,T20I,West Indies
DA Warner,73,-,73,44,165.9,8,2,,Perth,9-Oct-22,59.3,72.4,10.2,Partially cloudy,T20I,England
DA Warner,4,-,4,11,36.36,0,0,,Canberra,12-Oct-22,57.5,71,12.4,Partially cloudy,T20I,England
DA Warner,5,-,5,6,83.33,1,0,,Sydney,22-Oct-22,67.9,87.6,18.7,Overcast,T20I,New Zealand
DA Warner,11,-,11,10,110,0,0,,Perth,25-Oct-22,61.3,70.1,13.3,"Rain, Partially cloudy",T20I,Sri Lanka
DA Warner,3,-,3,7,42.85,0,0,,Brisbane,31-Oct-22,74.4,70.9,8.9,Partially cloudy,T20I,Ireland
DA Warner,25,-,25,18,138.88,5,0,,Adelaide,4-Nov-22,55,70.3,12.6,Clear,T20I,Afghanistan
DA Warner,86,-,86,84,102.38,10,1,,Adelaide,17-Nov-22,57.9,62.1,12.1,Clear,ODI,England
DA Warner,16,-,16,17,94.11,2,0,,Sydney,19-Nov-22,65.3,74.8,16.6,Partially cloudy,ODI,England
DA Warner,106,-,106,102,103.92,8,2,,Melbourne,22-Nov-22,55.9,69.9,11.1,"Rain, Partially cloudy",ODI,England
DA Warner,5,48,53,87,60.91,6,0,,Perth,30-Nov-22,77.5,48.8,14.7,Partially cloudy,Test,West Indies
DA Warner,21,28,49,65,75.38,7,0,,Adelaide,8-Dec-22,56.1,59.6,15.9,Partially cloudy,Test,West Indies
DA Warner,0,3,3,12,25,0,0,,Brisbane,17-Dec-22,71.5,62.5,9.7,"Rain, Partially cloudy",Test,South Africa
DA Warner,200,-,200,255,78.43,16,2,,Melbourne,26-Dec-22,70.2,74.1,10.4,Partially cloudy,Test,South Africa
DA Warner,10,-,10,11,90.9,2,0,,Sydney,4-Jan-23,71.1,87.4,18,"Rain, Partially cloudy",Test,South Africa
DA Warner,1,10,11,46,23.91,2,0,,Nagpur,9-Feb-23,71.6,46.1,4.7,Clear,Test,India
DA Warner,15,sub,15,44,34.09,3,0,,Delhi,17-Feb-23,70,72.5,6.3,Partially cloudy,Test,India
DA Warner,23,-,23,31,74.19,1,0,,Chennai,22-Mar-23,85.8,80.3,14.2,Partially cloudy,ODI,India
DA Warner,43,1,44,68,64.7,8,0,,The Oval,7-Jun-23,52.2,87.7,6.7,"Rain, Overcast",Test,India
DA Warner,9,36,45,84,53.57,6,0,,Birmingham,16-Jun-23,68.2,54.4,9.4,Clear,Test,England
DA Warner,66,25,91,164,55.48,10,1,,Lord's,28-Jun-23,39.3,80.7,13.7,"Rain, Overcast",Test,England
DA Warner,4,1,5,10,50,1,0,,Leeds,6-Jul-23,59.8,66.7,13.4,Partially cloudy,Test,England
DA Warner,32,28,60,91,65.93,6,0,,Manchester,19-Jul-23,60.3,80.7,12.1,"Rain, Partially cloudy",Test,England
DA Warner,24,60,84,158,53.16,12,0,,The Oval,27-Jul-23,55.6,83.5,10.3,"Rain, Partially cloudy",Test,England
DA Warner,0,-,0,2,0,0,0,,Bloemfontein,7-Sep-23,52.3,33.1,2.5,Clear,ODI,South Africa
DA Warner,106,-,106,93,113.97,12,3,,Bloemfontein,9-Sep-23,64.2,28.7,8.7,Clear,ODI,South Africa
DA Warner,78,-,78,56,139.28,10,3,,Potchefstroom,12-Sep-23,50.4,52.3,15.4,Clear,ODI,South Africa
DA Warner,12,-,12,13,92.3,2,0,,Centurion,15-Sep-23,55.8,69.8,11,Partially cloudy,ODI,South Africa
DA Warner,10,-,10,6,166.66,1,1,,Johannesburg,17-Sep-23,63.8,22.6,10,Clear,ODI,South Africa
DA Warner,52,-,52,53,98.11,6,2,,Mohali,22-Sep-23,83.6,67,8.7,"Rain, Partially cloudy",ODI,India
DA Warner,53,-,53,39,135.89,7,1,,Indore,24-Sep-23,79.1,82.9,8.1,Partially cloudy,ODI,India
DA Warner,56,-,56,34,164.7,6,4,,Rajkot,27-Sep-23,85,66.8,10.5,"Rain, Partially cloudy",ODI,India
DA Warner,41,-,41,52,78.84,6,0,,Chennai,8-Oct-23,84.8,86.2,8.7,Partially cloudy,ODI,India
DA Warner,13,-,13,27,48.14,2,0,,Lucknow,12-Oct-23,81.3,58.3,9.2,Clear,ODI,South Africa
DA Warner,11,-,11,6,183.33,0,1,,Lucknow,16-Oct-23,79.2,72,15,Partially cloudy,ODI,Sri Lanka
DA Warner,163,-,163,124,131.45,14,9,,Bengaluru,20-Oct-23,77.2,70.1,10.2,"Rain, Partially cloudy",ODI,Pakistan
DA Warner,104,-,104,93,111.82,11,3,,Delhi,25-Oct-23,75.4,57.9,8.1,Clear,ODI,Netherlands
DA Warner,81,-,81,65,124.61,5,6,,Dharamsala,28-Oct-23,74.8,70.8,6.9,Clear,ODI,New Zealand
DA Warner,15,-,15,16,93.75,1,1,,Ahmedabad,4-Nov-23,80.4,51.7,6.9,Partially cloudy,ODI,England
KL Rahul,3,1,4,13,30.76,0,0,,Melbourne,26-Dec-14,58.2,64.3,17,"Rain, Partially cloudy",Test,Australia
KL Rahul,110,16,126,302,41.72,16,1,,Sydney,6-Jan-15,75.6,78.2,14.9,Partially cloudy,Test,Australia
KL Rahul,7,5,12,21,57.14,0,0,,Galle,12-Aug-15,74.1,66.3,10,Partially cloudy,Test,Sri Lanka
KL Rahul,108,2,110,193,56.99,13,1,,Colombo (PSS),20-Aug-15,N/A,N/A,N/A,N/A,Test,Sri Lanka
KL Rahul,2,2,4,10,40,0,0,,Colombo (SSC),28-Aug-15,N/A,N/A,N/A,N/A,Test,Sri Lanka
KL Rahul,100*,-,100,115,86.95,7,1,,Harare,11-Jun-16,57.4,59.5,6.9,Clear,ODI,Zimbabwe
KL Rahul,33,-,33,50,66,4,0,,Harare,13-Jun-16,54.2,77.6,15.7,"Rain, Partially cloudy",ODI,Zimbabwe
KL Rahul,63*,-,63,70,90,4,2,,Harare,15-Jun-16,55.7,68,7.9,Clear,ODI,Zimbabwe
KL Rahul,0,-,0,1,0,0,0,,Harare,18-Jun-16,57.8,55.6,9.2,Clear,T20I,Zimbabwe
KL Rahul,47*,-,47,40,117.5,2,2,,Harare,20-Jun-16,58.1,41.2,9,Clear,T20I,Zimbabwe
KL Rahul,22,-,22,20,110,3,1,,Harare,22-Jun-16,56.4,52.5,13.9,Clear,T20I,Zimbabwe
KL Rahul,158,-,158,303,52.14,15,3,,Kingston,30-Jul-16,85.8,68.4,20.8,Partially cloudy,Test,West Indies
KL Rahul,50,28,78,89,87.64,9,0,,Gros Islet,9-Aug-16,64.8,59.8,12.3,Clear,Test,West Indies
